place,title,time,pay,date
경기 용인시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 용인시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 오산시,홍익아트,10:00~23:00,"월급1,800,000",12/07
충남 계룡시,홍익아트,10:00~23:00,"월급1,800,000",12/07
대전 중구,홍익아트,10:00~23:00,"월급1,800,000",12/07
대전 유성구,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 수원시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 수원시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 수원시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 성남시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 성남시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 성남시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 부천시,홍익아트,10:00~23:00,"월급1,800,000",12/07
인천 계양구,홍익아트,10:00~23:00,"월급1,800,000",12/07
